0.0,0.5224,0.4444,0.546,0.4284,0.3352,0.5792,0.3972,0.5548,0.4224,0.4016,0.5356,0.4528,0.6048,0.5976,0.4776,0.5576,0.6188,0.5908,0.5776,0.6352,0.448,0.4072,0.5536,0.4804,0.4676,0.5056,0.6656,0.448,0.444,0.5044,0.388,0.3132,0.6192,0.4212,0.3832,0.476,0.4708,0.506,0.2832,0.3804,0.4816,0.4436,0.542,0.6564,0.284,0.5964,0.5232,0.4476,0.5264,0.5548,0.4956,0.5092,0.564,0.5192,0.484,0.3296,0.4816,0.466,0.4752,0.5144,0.4356,0.4552,0.5252,0.4464,0.4708,0.5528,0.5312,0.4476,0.4156,0.5056,0.3352,0.5528,0.5144,0.3852,0.3668,0.3816,0.6312,0.6368,0.4012,0.5616,0.3728,0.6676,0.404,0.5632,0.3436,0.5204,0.6272,0.5876,0.5536,0.2784,0.446,0.6068,0.5564,0.3236,0.4736,0.6048,0.3328,0.6312,0.4772
0.5224,0.0,0.2884,0.3216,0.4332,0.706,0.5136,0.5604,0.4584,0.358,0.4688,0.5268,0.6264,0.6108,0.4008,0.4448,0.59,0.6228,0.5404,0.6504,0.4844,0.6172,0.4356,0.592,0.6492,0.5268,0.6128,0.5456,0.5288,0.458,0.5408,0.5776,0.4552,0.5712,0.5244,0.5788,0.5316,0.532,0.5108,0.4944,0.5372,0.4668,0.4996,0.532,0.5728,0.4956,0.6468,0.5144,0.594,0.3952,0.5268,0.7324,0.4812,0.4836,0.5884,0.6168,0.556,0.5712,0.6616,0.5936,0.6352,0.6876,0.3884,0.5444,0.7044,0.564,0.498,0.3636,0.5388,0.2904,0.6632,0.5996,0.57,0.592,0.3564,0.5592,0.6112,0.5252,0.64,0.6136,0.506,0.6072,0.5892,0.6012,0.4736,0.5044,0.4008,0.43,0.4192,0.4804,0.602,0.4312,0.5772,0.6632,0.4944,0.4824,0.5108,0.4368,0.466,0.4772
0.4444,0.2884,0.0,0.4732,0.3424,0.5476,0.5568,0.2948,0.5096,0.5436,0.4844,0.566,0.5056,0.5116,0.5,0.62,0.3768,0.6276,0.4724,0.522,0.4272,0.432,0.4136,0.3436,0.3824,0.4436,0.592,0.3836,0.4468,0.3924,0.4512,0.4076,0.5348,0.6208,0.4128,0.4052,0.4728,0.5884,0.4556,0.4952,0.4984,0.4256,0.5656,0.4508,0.5524,0.5776,0.5284,0.5204,0.4616,0.4476,0.5056,0.6356,0.5516,0.606,0.4708,0.4972,0.524,0.6108,0.3704,0.5264,0.6208,0.5196,0.4768,0.5028,0.608,0.518,0.6136,0.4984,0.4184,0.5584,0.54,0.4716,0.6268,0.4536,0.5432,0.438,0.4916,0.4632,0.488,0.56,0.584,0.5268,0.3564,0.3716,0.6112,0.4656,0.58,0.476,0.4612,0.4064,0.5128,0.5588,0.5192,0.4096,0.4476,0.4868,0.428,0.476,0.5664,0.4764
0.546,0.3216,0.4732,0.0,0.4696,0.494,0.4484,0.4728,0.42,0.414,0.3872,0.4068,0.3856,0.416,0.4228,0.4808,0.3672,0.518,0.4372,0.5464,0.4748,0.5456,0.3748,0.342,0.4396,0.574,0.5424,0.45,0.4228,0.4556,0.4152,0.5144,0.4836,0.602,0.5516,0.6204,0.604,0.4392,0.4432,0.5864,0.5504,0.4524,0.4792,0.4328,0.4972,0.5,0.4516,0.5288,0.5588,0.3752,0.5332,0.4568,0.4388,0.42,0.4768,0.378,0.4816,0.398,0.5744,0.4628,0.4336,0.534,0.6248,0.516,0.5216,0.58,0.5904,0.5,0.4024,0.5536,0.5436,0.4744,0.5212,0.5876,0.542,0.5356,0.6004,0.478,0.4896,0.434,0.568,0.4288,0.3696,0.3564,0.5196,0.4336,0.4976,0.4992,0.4576,0.4772,0.4852,0.546,0.4684,0.672,0.6036,0.4868,0.4504,0.5556,0.4,0.5324
0.4284,0.4332,0.3424,0.4696,0.0,0.3724,0.4064,0.4556,0.3644,0.5592,0.482,0.3104,0.434,0.442,0.4924,0.4412,0.3876,0.4176,0.4632,0.4496,0.362,0.4452,0.3936,0.4488,0.4168,0.5252,0.5372,0.3632,0.4972,0.4444,0.4368,0.37,0.5468,0.418,0.6008,0.3484,0.4992,0.5684,0.3876,0.56,0.4444,0.5536,0.5216,0.5216,0.5868,0.5408,0.5144,0.5944,0.4348,0.4888,0.5392,0.3476,0.4956,0.4832,0.4356,0.6016,0.58,0.5332,0.4448,0.2792,0.5548,0.5316,0.4336,0.6848,0.5248,0.4652,0.5048,0.5424,0.574,0.3492,0.4692,0.426,0.5168,0.484,0.5716,0.4996,0.4416,0.4644,0.4588,0.5484,0.5408,0.4772,0.5216,0.4576,0.4872,0.3848,0.5884,0.3472,0.5088,0.4996,0.554,0.5024,0.4836,0.4984,0.4176,0.4932,0.4416,0.456,0.374,0.4088
0.3352,0.706,0.5476,0.494,0.3724,0.0,0.5128,0.4464,0.5148,0.4952,0.5304,0.4756,0.61,0.4548,0.6476,0.5448,0.6184,0.4828,0.6024,0.4692,0.6144,0.5976,0.4788,0.3832,0.7264,0.5792,0.5912,0.5664,0.4428,0.4936,0.53,0.6256,0.6388,0.5372,0.5296,0.5636,0.6204,0.588,0.6904,0.3432,0.636,0.5416,0.6712,0.4952,0.7184,0.5848,0.5016,0.4968,0.3568,0.5512,0.5308,0.5104,0.5808,0.6088,0.546,0.38,0.588,0.5844,0.4644,0.4588,0.4104,0.318,0.4888,0.6044,0.3512,0.5596,0.3704,0.5056,0.54,0.2684,0.4012,0.4132,0.5652,0.3588,0.6656,0.4416,0.4336,0.5832,0.5992,0.4004,0.546,0.394,0.5976,0.488,0.4612,0.5468,0.5576,0.6108,0.5216,0.3612,0.4308,0.3376,0.35,0.39,0.4796,0.544,0.556,0.4552,0.528,0.6932
0.5792,0.5136,0.5568,0.4484,0.4064,0.5128,0.0,0.5204,0.2544,0.5692,0.4004,0.2608,0.2756,0.258,0.23,0.2616,0.2936,0.2796,0.4284,0.4452,0.2564,0.4508,0.364,0.434,0.3148,0.5732,0.4604,0.6068,0.3452,0.534,0.4676,0.276,0.5344,0.3656,0.504,0.396,0.5324,0.4932,0.3836,0.4836,0.4576,0.3968,0.5568,0.4648,0.5332,0.5432,0.3528,0.5572,0.4104,0.4912,0.5636,0.3892,0.4892,0.5436,0.3472,0.5368,0.4776,0.426,0.4308,0.37,0.3636,0.362,0.4864,0.5244,0.4488,0.484,0.3476,0.4464,0.562,0.6684,0.4648,0.3836,0.37,0.342,0.4596,0.5124,0.3612,0.5028,0.5008,0.5668,0.3684,0.3972,0.418,0.4828,0.4052,0.482,0.3888,0.3368,0.3796,0.5184,0.4596,0.4588,0.3588,0.3484,0.4188,0.3336,0.346,0.3784,0.2904,0.4248
0.3972,0.5604,0.2948,0.4728,0.4556,0.4464,0.5204,0.0,0.4472,0.5536,0.5388,0.3796,0.6076,0.3112,0.2984,0.6368,0.526,0.3468,0.4132,0.5752,0.414,0.4936,0.466,0.5416,0.3664,0.5564,0.3528,0.3764,0.6064,0.5512,0.4724,0.4672,0.4668,0.4584,0.7792,0.3308,0.604,0.282,0.3728,0.6,0.3968,0.42,0.4648,0.5648,0.4904,0.624,0.55,0.4088,0.478,0.5236,0.586,0.388,0.628,0.376,0.3604,0.4552,0.598,0.2932,0.4356,0.4576,0.5168,0.3828,0.486,0.5264,0.49,0.4748,0.5456,0.5888,0.446,0.3728,0.5408,0.4196,0.56,0.3472,0.5988,0.3608,0.468,0.6264,0.356,0.4712,0.5092,0.428,0.506,0.4496,0.4,0.4144,0.4592,0.2956,0.4332,0.3972,0.388,0.4144,0.3656,0.498,0.3644,0.442,0.4872,0.5348,0.5684,0.6956
0.5548,0.4584,0.5096,0.424,0.3644,0.5148,0.2544,0.4472,0.0,0.2634146341463415,0.3712,0.2012,0.2952,0.2768,0.258,0.272,0.24,0.2436,0.3288,0.5084,0.3456,0.4392,0.3692,0.386,0.4472,0.6304,0.5884,0.3916,0.4376,0.648,0.406,0.484,0.5972,0.5164,0.5464,0.556,0.6144,0.6144,0.5396,0.4864,0.548,0.4944,0.5532,0.5608,0.502,0.5472,0.508,0.5128,0.5792,0.4328,0.4752,0.342,0.508,0.552,0.338,0.4656,0.5508,0.4924,0.508,0.3468,0.4872,0.5504,0.6076,0.444,0.4684,0.5036,0.4732,0.5472,0.6372,0.5384,0.4276,0.5104,0.378,0.4276,0.426,0.536,0.5124,0.5656,0.5824,0.5624,0.4868,0.4936,0.5608,0.4076,0.4608,0.5188,0.528,0.546,0.5228,0.3624,0.5656,0.3228,0.6828,0.4904,0.5744,0.3444,0.4676,0.4744,0.662,0.5916
0.4224,0.358,0.5436,0.414,0.5592,0.4952,0.5692,0.5536,0.2634146341463415,0.0,0.4496,0.552,0.5052,0.4028,0.5028,0.5144,0.5028,0.4364,0.5308,0.4764,0.3268421052631579,0.4856,0.626,0.4608,0.39,0.4012,0.5468,0.538,0.5593548387096774,0.5256,0.4732,0.3296,0.5168,0.4916,0.4972,0.4032,0.4508,0.5512,0.4468,0.6132,0.63,0.3488,0.4072,0.5828,0.4584,0.4284,0.552,0.41,0.418,0.4152,0.4384,0.4676,0.4752,0.534,0.506,0.4087179487179487,0.728,0.3916,0.5392,0.464,0.4904,0.4544,0.4068,0.514,0.53,0.4192,0.3952,0.552,0.41804878048780486,0.4748,0.4272,0.438,0.364,0.3084,0.5148,0.4872,0.4568,0.38,0.346,0.5244,0.4972,0.5496,0.4804,0.4256,0.4024,0.51,0.3668,0.516,0.48695652173913045,0.6228,0.4616,0.4656,0.6632,0.3192,0.4928,0.385,0.4852,0.6,0.4392,0.5884
