0.9999999999999999,0.5214766396658367,0.4828968032842132,0.46292461455607137,0.6142208293505319,0.544627008623982,0.7965410793059126,0.5044214524110928,0.4912356951616673,0.5101747105011322
0.5226227738159596,1.0000000000000002,0.35287106422097503,0.3604427225384955,0.37760128092265227,0.3633495902837508,0.5121556044669836,0.36616818159919945,0.3261252826363636,0.3394379930167415
0.4837186433128828,0.3531499540168278,0.9999999999999999,0.8149917479301267,0.6076151147987136,0.6733491654399855,0.46175812092452984,0.7346307068010974,0.7690504297797424,0.7129522849884657
0.4631878604368609,0.36097968536189723,0.8136708973827504,0.9999999999999999,0.5985897008662208,0.6600723987472078,0.46667625562107407,0.7770118942969595,0.731533101861021,0.6524401102796866
0.6142797183888477,0.37731554631054764,0.6066869771577253,0.5974421809075293,0.9999999999999997,0.547764724393072,0.6177889698492438,0.5765202144588936,0.6384311019402555,0.612768769474752
0.545338152374881,0.3637005176980281,0.6732991077573312,0.6603903917257149,0.5481711449087385,1.0,0.5206353363725309,0.6442442781911147,0.7194810024295981,0.7494792513676727
0.7994429225606338,0.5134713301065593,0.4620344677657112,0.4669625337978755,0.6194689998395977,0.5209003137034778,1.0000000000000002,0.5158716678984441,0.5001035148778763,0.4851444663062417
0.5057723393343161,0.36649409622929074,0.7348023508973915,0.7779963233632284,0.5771955458151622,0.6443828455958325,0.5154786182844083,0.9999999999999999,0.6717361292252237,0.5750063094818813
0.4921920138373392,0.32610806850807555,0.7690338056325579,0.7323063422696232,0.639584231599155,0.7197858313736734,0.4998904825353987,0.6717829061528827,1.0,0.8015061902159716
0.5108230910958111,0.33947168432316227,0.7128261343891598,0.6533343189778659,0.6134659056971529,0.7496378074606539,0.48492319789442795,0.574867043443975,0.8014102613872506,0.9999999999999998
